team,season,wins,losses,win_loss_pct,rank_team,srs,pace,rel_pace,off_rtg,rel_off_rtg,def_rtg,rel_def_rtg,playoffs,coaches
MEM,2002-03,28,54,.341,6th of 7,-2.60,92.7,1.7,103.9,0.3,107.3,3.7,,S. Lowe
MEM,2001-02,23,59,.280,7th of 7,-6.74,91.1,0.4,98.2,-6.3,106.3,1.8,,S. Lowe
MEM,2000-01,23,59,.280,7th of 7,-4.94,91.7,0.4,99.6,-3.4,105.8,2.8,,S. Lowe
MEM,1999-00,22,60,.268,7th of 7,-5.10,91.0,-2.1,102.3,-1.8,108.5,4.4,,B. Hill
MEM,1998-99,8,42,.160,7th of 7,-8.94,89.0,0.1,98.4,-3.8,107.9,5.7,,B. Hill
MEM,1997-98,19,63,.232,6th of 7,-7.47,92.1,1.8,104.1,-0.9,112.0,7.0,,B. Hill
MEM,1996-97,14,68,.171,7th of 7,-10.17,88.4,-1.7,100.3,-6.4,111.8,5.1,,B. Winters
MEM,1995-96,15,67,.183,7th of 7,-9.55,91.0,-0.8,97.6,-10.0,108.5,0.9,,B. Winters
MIA,2024-25,0,0,,,,,,,,,,,E. Spoelstra
MIA,2023-24,46,36,.561,2nd of 5,1.10,96.2,-2.3,114.0,-1.3,112.2,-3.1,Lost E. Conf. 1st Rnd.,E. Spoelstra
MIA,2022-23,44,38,.537,1st of 5,-0.13,96.3,-2.8,113.0,-1.8,113.3,-1.5,Lost Finals,E. Spoelstra
MIA,2021-22,53,29,.646,1st of 5,4.23,95.9,-2.3,113.7,1.7,109.1,-2.9,Lost E. Conf. Finals,E. Spoelstra
MIA,2020-21,40,32,.556,2nd of 5,-0.06,96.6,-2.6,111.2,-1.1,111.2,-1.1,Lost E. Conf. 1st Rnd.,E. Spoelstra
MIA,2019-20,44,29,.603,1st of 5,2.59,98.3,-2.0,112.5,1.9,109.5,-1.1,Lost Finals,E. Spoelstra
MIA,2018-19,39,43,.476,3rd of 5,-0.45,98.2,-1.8,107.3,-3.1,107.6,-2.8,,E. Spoelstra
MIA,2017-18,44,38,.537,1st of 5,0.15,95.6,-1.7,106.8,-1.8,106.3,-2.3,Lost E. Conf. 1st Rnd.,E. Spoelstra
MIA,2016-17,41,41,.500,3rd of 5,0.77,95.2,-1.2,107.8,-1.0,106.7,-2.1,,E. Spoelstra
MIA,2015-16,48,34,.585,1st of 5,1.50,93.6,-2.2,106.1,-0.3,104.4,-2.0,Lost E. Conf. Semis,E. Spoelstra
MIA,2014-15,37,45,.451,3rd of 5,-2.92,90.9,-3.0,103.9,-1.7,106.7,1.1,,E. Spoelstra
MIA,2013-14,54,28,.659,1st of 5,4.15,91.2,-2.7,110.9,4.2,105.8,-0.9,Lost Finals,E. Spoelstra
MIA,2012-13,66,16,.805,1st of 5,7.03,90.7,-1.3,112.3,6.4,103.7,-2.2,Won Finals,E. Spoelstra
MIA,2011-12,46,20,.697,1st of 5,5.72,91.2,-0.1,106.6,2.0,100.2,-4.4,Won Finals,E. Spoelstra
MIA,2010-11,58,24,.707,1st of 5,6.76,90.9,-1.2,111.7,4.4,103.5,-3.8,Lost Finals,E. Spoelstra
MIA,2009-10,47,35,.573,3rd of 5,1.99,89.6,-3.1,106.6,-1.0,104.1,-3.5,Lost E. Conf. 1st Rnd.,E. Spoelstra
MIA,2008-09,43,39,.524,3rd of 5,0.49,89.9,-1.8,107.8,-0.5,107.6,-0.7,Lost E. Conf. 1st Rnd.,E. Spoelstra
MIA,2007-08,15,67,.183,5th of 5,-8.53,90.2,-2.2,100.5,-7.0,110.0,2.5,,P. Riley
MIA,2006-07,44,38,.537,1st of 5,-1.21,89.9,-2.0,104.3,-2.2,105.3,-1.2,Lost E. Conf. 1st Rnd.,P. Riley
MIA,2005-06,52,30,.634,1st of 5,3.59,91.6,1.1,108.7,2.5,104.5,-1.7,Won Finals,S. Van Gundy
MIA,2004-05,59,23,.720,1st of 5,5.77,90.8,-0.1,110.2,4.1,103.1,-3.0,Lost E. Conf. Finals,S. Van Gundy
MIA,2003-04,42,40,.512,2nd of 7,-0.13,88.0,-2.1,102.2,-0.7,101.7,-1.2,Lost E. Conf. Semis,S. Van Gundy
MIA,2002-03,25,57,.305,7th of 7,-5.13,87.8,-3.2,96.7,-6.9,102.4,-1.2,,P. Riley
MIA,2001-02,36,46,.439,6th of 7,-1.84,87.4,-3.3,98.5,-6.0,100.2,-4.3,,P. Riley
MIA,2000-01,50,32,.610,2nd of 7,1.73,87.1,-4.2,101.1,-1.9,98.5,-4.5,Lost E. Conf. 1st Rnd.,P. Riley
MIA,1999-00,52,30,.634,1st of 7,2.75,89.7,-3.4,104.5,0.4,101.0,-3.1,Lost E. Conf. Semis,P. Riley
MIA,1998-99,33,17,.660,1st of 7,5.11,84.8,-4.1,104.7,2.5,98.9,-3.3,Lost E. Conf. 1st Rnd.,P. Riley
MIA,1997-98,55,27,.671,1st of 7,5.09,87.9,-2.4,107.6,2.6,102.0,-3.0,Lost E. Conf. 1st Rnd.,P. Riley
MIA,1996-97,61,21,.744,1st of 7,5.56,88.2,-1.9,106.8,0.1,100.6,-6.1,Lost E. Conf. Finals,P. Riley
MIA,1995-96,42,40,.512,3rd of 7,1.46,91.1,-0.7,105.3,-2.3,103.8,-3.8,Lost E. Conf. 1st Rnd.,P. Riley
MIA,1994-95,32,50,.390,4th of 7,-1.85,92.9,0.0,108.2,-0.1,109.9,1.6,,K. Loughery
MIA,1993-94,42,40,.512,4th of 7,2.40,93.8,-1.3,109.5,3.2,106.7,0.4,Lost E. Conf. 1st Rnd.,K. Loughery
MIA,1992-93,36,46,.439,5th of 7,-0.93,94.6,-2.2,107.7,-0.3,108.9,0.9,,K. Loughery
MIA,1991-92,38,44,.463,4th of 7,-3.94,97.7,1.1,106.7,-1.5,110.9,2.7,Lost E. Conf. 1st Rnd.,K. Loughery
MIA,1990-91,24,58,.293,6th of 6,-5.91,99.3,1.5,102.0,-5.9,108.1,0.2,,R. Rothstein
MIA,1989-90,18,64,.220,5th of 6,-9.59,101.0,2.7,99.3,-8.8,108.9,0.8,,R. Rothstein
MIA,1988-89,15,67,.183,6th of 6,-11.13,99.1,-1.5,97.8,-10.0,109.0,1.2,,R. Rothstein
MIL,2024-25,0,0,,,,,,,,,,,D. Rivers
MIL,2023-24,49,33,.598,1st of 5,2.44,99.9,1.4,118.4,3.1,115.8,0.5,Lost E. Conf. 1st Rnd.,A. Griffin
MIL,2022-23,58,24,.707,1st of 5,3.61,100.5,1.4,115.4,0.6,111.9,-2.9,Lost E. Conf. 1st Rnd.,M. Budenholzer
MIL,2021-22,51,31,.622,1st of 5,3.22,99.9,1.7,115.1,3.1,111.8,-0.2,Lost E. Conf. Semis,M. Budenholzer
MIL,2020-21,46,26,.639,1st of 5,5.57,102.2,3.0,117.2,4.9,111.4,-0.9,Won Finals,M. Budenholzer
MIL,2019-20,56,17,.767,1st of 5,9.41,105.1,4.8,112.4,1.8,102.9,-7.7,Lost E. Conf. Semis,M. Budenholzer
MIL,2018-19,60,22,.732,1st of 5,8.04,103.3,3.3,113.8,3.4,105.2,-5.2,Lost E. Conf. Finals,M. Budenholzer
MIL,2017-18,44,38,.537,3rd of 5,-0.45,96.2,-1.1,109.8,1.2,110.1,1.5,Lost E. Conf. 1st Rnd.,J. Kidd
MIL,2016-17,42,40,.512,2nd of 5,-0.45,94.5,-1.9,109.1,0.3,109.3,0.5,Lost E. Conf. 1st Rnd.,J. Kidd
MIL,2015-16,33,49,.402,5th of 5,-3.98,94.2,-1.6,104.3,-2.1,108.7,2.3,,J. Kidd
MIL,2014-15,41,41,.500,3rd of 5,-0.09,94.1,0.2,102.7,-2.9,102.2,-3.4,Lost E. Conf. 1st Rnd.,J. Kidd
MIL,2013-14,15,67,.183,5th of 5,-8.41,91.8,-2.1,103.0,-3.7,111.8,5.1,,L. Drew
MIL,2012-13,38,44,.463,3rd of 5,-1.83,94.7,2.7,103.6,-2.3,105.2,-0.7,Lost E. Conf. 1st Rnd.,S. Skiles
MIL,2011-12,31,35,.470,3rd of 5,-0.23,93.7,2.4,105.5,0.9,105.2,0.6,,S. Skiles
MIL,2010-11,35,47,.427,3rd of 5,-1.02,89.8,-2.3,101.6,-5.7,102.5,-4.8,,S. Skiles
MIL,2009-10,46,36,.561,2nd of 5,1.37,91.7,-1.0,104.9,-2.7,103.1,-4.5,Lost E. Conf. 1st Rnd.,S. Skiles
MIL,2008-09,34,48,.415,5th of 5,-0.88,92.6,0.9,106.7,-1.6,107.9,-0.4,,S. Skiles
MIL,2007-08,26,56,.317,5th of 5,-6.92,91.3,-1.1,105.3,-2.2,112.8,5.3,,L. Krystkowiak
MIL,2006-07,28,54,.341,5th of 5,-4.43,92.3,0.4,107.0,0.5,111.7,5.2,,T. Stotts
MIL,2005-06,40,42,.488,5th of 5,-1.07,91.2,0.7,106.3,0.1,107.4,1.2,Lost E. Conf. 1st Rnd.,T. Stotts
MIL,2004-05,30,52,.366,5th of 5,-3.09,90.8,-0.1,106.6,0.5,109.8,3.7,,T. Porter
MIL,2003-04,41,41,.500,4th of 8,0.42,91.6,1.5,106.5,3.6,105.4,2.5,Lost E. Conf. 1st Rnd.,T. Porter
MIL,2002-03,42,40,.512,4th of 8,-0.24,90.4,-0.6,108.8,5.2,108.6,5.0,Lost E. Conf. 1st Rnd.,G. Karl
MIL,2001-02,41,41,.500,5th of 8,-0.62,90.2,-0.5,106.9,2.4,107.1,2.6,,G. Karl
MIL,2000-01,52,30,.634,1st of 8,3.14,92.1,0.8,108.8,5.8,104.6,1.6,Lost E. Conf. Finals,G. Karl
MIL,1999-00,42,40,.512,5th of 8,-0.06,92.7,-0.4,108.2,4.1,107.9,3.8,Lost E. Conf. 1st Rnd.,G. Karl
MIL,1998-99,28,22,.560,4th of 8,1.66,87.0,-1.9,104.9,2.7,103.0,0.8,Lost E. Conf. 1st Rnd.,G. Karl
MIL,1997-98,36,46,.439,7th of 8,-1.33,90.2,-0.1,103.5,-1.5,105.6,0.6,,C. Ford
MIL,1996-97,33,49,.402,7th of 8,-1.38,89.5,-0.6,106.2,-0.5,108.3,1.6,,C. Ford
MIL,1995-96,25,57,.305,7th of 8,-4.92,90.2,-1.6,105.6,-2.0,111.5,3.9,,M. Dunleavy
MIL,1994-95,34,48,.415,6th of 7,-4.30,92.7,-0.2,106.2,-2.1,110.9,2.6,,M. Dunleavy
MIL,1993-94,20,62,.244,6th of 7,-6.24,94.5,-0.6,102.5,-3.8,109.3,3.0,,M. Dunleavy
MIL,1992-93,28,54,.341,7th of 7,-3.26,96.1,-0.7,106.2,-1.8,110.1,2.1,,M. Dunleavy
MIL,1991-92,31,51,.378,6th of 7,-1.46,95.5,-1.1,108.8,0.6,110.6,2.4,,D. Harris
MIL,1990-91,48,34,.585,3rd of 7,2.33,96.1,-1.7,109.7,1.8,107.2,-0.7,Lost E. Conf. 1st Rnd.,D. Harris
MIL,1989-90,44,38,.537,3rd of 7,-1.06,98.0,-0.3,107.3,-0.8,108.1,0.0,Lost E. Conf. 1st Rnd.,D. Harris
MIL,1988-89,49,33,.598,4th of 6,4.11,98.6,-2.0,110.1,2.3,106.4,-1.4,Lost E. Conf. Semis,D. Harris
MIL,1987-88,42,40,.512,4th of 6,1.21,97.6,-2.0,108.2,0.2,107.6,-0.4,Lost E. Conf. 1st Rnd.,D. Harris
MIL,1986-87,50,32,.610,3rd of 6,4.04,100.3,-0.5,109.5,1.2,105.6,-2.7,Lost E. Conf. Semis,D. Nelson
MIL,1985-86,57,25,.695,1st of 6,8.69,102.1,0.0,111.4,4.2,102.7,-4.5,Lost E. Conf. Finals,D. Nelson
MIL,1984-85,59,23,.720,1st of 6,6.69,99.7,-2.4,110.5,2.6,103.6,-4.3,Lost E. Conf. Semis,D. Nelson
MIL,1983-84,50,32,.610,1st of 6,4.04,96.9,-4.5,107.8,0.2,103.6,-4.0,Lost E. Conf. Finals,D. Nelson
MIL,1982-83,51,31,.622,1st of 6,4.32,100.0,-3.1,105.8,1.1,101.4,-3.3,Lost E. Conf. Finals,D. Nelson
MIL,1981-82,55,27,.671,1st of 6,5.38,100.0,-0.9,107.7,0.8,102.3,-4.6,Lost E. Conf. Semis,D. Nelson
MIL,1980-81,60,22,.732,1st of 6,7.14,103.6,1.8,108.7,3.2,101.8,-3.7,Lost E. Conf. Semis,D. Nelson
MIL,1979-80,49,33,.598,1st of 5,3.57,102.4,-0.7,106.8,1.5,102.9,-2.4,Lost W. Conf. Semis,D. Nelson
MIL,1978-79,38,44,.463,3rd of 5,2.12,106.5,0.7,106.0,2.2,104.0,0.2,,D. Nelson
MIL,1977-78,44,38,.537,2nd of 6,-0.59,108.7,2.0,101.8,0.9,102.4,1.5,Lost W. Conf. Semis,D. Nelson
MIL,1976-77,30,52,.366,6th of 6,-2.99,108.3,1.8,100.0,0.5,102.9,3.4,,L. Costello
MIL,1975-76,38,44,.463,1st of 4,-1.55,103.9,-1.6,97.3,-1.0,98.7,0.4,Lost W. Conf. 1st Rnd.,L. Costello
MIL,1974-75,38,44,.463,4th of 4,0.25,102.1,-2.4,98.0,0.3,97.8,0.1,,L. Costello
MIL,1973-74,59,23,.720,1st of 4,7.61,105.4,-2.4,101.2,3.5,93.6,-4.1,Lost Finals,L. Costello
MIL,1972-73,60,22,.732,1st of 4,7.84,108.3,-2.4,98.6,1.8,91.1,-5.7,Lost W. Conf. Semis,L. Costello
MIL,1971-72,63,19,.768,1st of 4,10.70,111.2,-0.8,102.6,4.7,92.6,-5.3,Lost W. Conf. Finals,L. Costello
MIL,1970-71,66,16,.805,1st of 4,11.92,113.4,-1.7,103.9,6.7,93.1,-4.1,Won Finals,L. Costello
MIL,1969-70,56,26,.683,2nd of 7,4.25,115.8,-1.3,102.1,3.1,98.1,-0.9,Lost E. Div. Finals,L. Costello
MIL,1968-69,27,55,.329,7th of 7,-5.07,117.5,0.6,93.9,-1.6,98.2,2.7,,L. Costello
MIN,2024-25,0,0,,,,,,,,,,,C. Finch
MIN,2023-24,56,26,.683,3rd of 5,6.39,97.1,-1.4,115.6,0.3,109.0,-6.3,Lost W. Conf. Finals,C. Finch
MIN,2022-23,42,40,.512,2nd of 5,-0.22,101.0,1.9,113.7,-1.1,113.8,-1.0,Lost W. Conf. 1st Rnd.,C. Finch
MIN,2021-22,46,36,.561,3rd of 5,2.53,100.9,2.7,114.3,2.3,111.7,-0.3,Lost W. Conf. 1st Rnd.,C. Finch
MIN,2020-21,23,49,.319,4th of 5,-5.25,101.6,2.4,109.5,-2.8,115.0,2.7,,R. Saunders
MIN,2019-20,19,45,.297,5th of 5,-4.02,103.4,3.1,108.1,-2.5,112.2,1.6,,R. Saunders
MIN,2018-19,36,46,.439,5th of 5,-1.02,100.2,0.2,111.4,1.0,112.9,2.5,,T. Thibodeau
MIN,2017-18,47,35,.573,4th of 5,2.35,96.0,-1.3,113.4,4.8,111.1,2.5,Lost W. Conf. 1st Rnd.,T. Thibodeau
MIN,2016-17,31,51,.378,5th of 5,-0.64,94.6,-1.8,110.8,2.0,112.0,3.2,,T. Thibodeau
MIN,2015-16,29,53,.354,5th of 5,-3.38,95.2,-0.6,106.5,0.1,110.1,3.7,,S. Mitchell
MIN,2014-15,16,66,.195,5th of 5,-8.00,94.4,0.5,102.9,-2.7,112.2,6.6,,F. Saunders
MIN,2013-14,40,42,.488,3rd of 5,3.10,97.3,3.4,108.9,2.2,106.2,-0.5,,R. Adelman
MIN,2012-13,31,51,.378,5th of 5,-1.83,92.8,0.8,102.9,-3.0,105.4,-0.5,,R. Adelman
MIN,2011-12,26,40,.394,5th of 5,-1.83,93.3,2.0,104.3,-0.3,106.6,2.0,,R. Adelman
MIN,2010-11,17,65,.207,5th of 5,-5.97,96.5,4.4,104.2,-3.1,111.1,3.8,,K. Rambis
MIN,2009-10,15,67,.183,5th of 5,-9.06,96.1,3.4,101.7,-5.9,111.6,4.0,,K. Rambis
MIN,2008-09,24,58,.293,4th of 5,-4.74,91.6,-0.1,106.1,-2.2,111.4,3.1,,R. Wittman
MIN,2007-08,22,60,.268,4th of 5,-6.26,91.9,-0.5,103.8,-3.7,111.2,3.7,,R. Wittman
MIN,2006-07,32,50,.390,4th of 5,-3.16,91.0,-0.9,103.9,-2.6,107.9,1.4,,D. Casey
MIN,2005-06,33,49,.402,4th of 5,-1.75,88.8,-1.7,102.4,-3.8,104.5,-1.7,,D. Casey
MIN,2004-05,44,38,.537,3rd of 5,1.73,89.1,-1.8,108.2,2.1,106.6,0.5,,F. Saunders
MIN,2003-04,58,24,.707,1st of 7,5.86,89.0,-1.1,105.9,3.0,99.7,-3.2,Lost W. Conf. Finals,F. Saunders
MIN,2002-03,51,31,.622,3rd of 7,2.46,91.9,0.9,106.1,2.5,103.8,0.2,Lost W. Conf. 1st Rnd.,F. Saunders
MIN,2001-02,50,32,.610,3rd of 7,3.58,90.5,-0.2,109.0,4.5,105.3,0.8,Lost W. Conf. 1st Rnd.,F. Saunders
MIN,2000-01,47,35,.573,4th of 7,1.81,91.8,0.5,105.2,2.2,103.7,0.7,Lost W. Conf. 1st Rnd.,F. Saunders
MIN,1999-00,50,32,.610,3rd of 7,2.67,91.8,-1.3,106.1,2.0,103.4,-0.7,Lost W. Conf. 1st Rnd.,F. Saunders
MIN,1998-99,25,25,.500,4th of 7,-0.17,91.0,2.1,101.9,-0.3,101.5,-0.7,Lost W. Conf. 1st Rnd.,F. Saunders
MIN,1997-98,45,37,.549,3rd of 7,0.17,92.6,2.3,107.8,2.8,107.1,2.1,Lost W. Conf. 1st Rnd.,F. Saunders
MIN,1996-97,40,42,.488,3rd of 7,-1.82,90.7,0.6,105.5,-1.2,107.1,0.4,Lost W. Conf. 1st Rnd.,F. Saunders
MIN,1995-96,26,56,.317,5th of 7,-5.14,93.5,1.7,104.1,-3.5,109.8,2.2,,B. Blair
MIN,1994-95,21,61,.256,6th of 6,-8.22,91.4,-1.5,102.6,-5.7,112.4,4.1,,B. Blair
MIN,1993-94,20,62,.244,5th of 6,-6.55,94.7,-0.4,101.9,-4.4,109.2,2.9,,S. Lowe
MIN,1992-93,19,63,.232,5th of 6,-7.62,93.8,-3.0,103.6,-4.4,111.8,3.8,,J. Rodgers
MIN,1991-92,15,67,.183,6th of 6,-6.85,95.1,-1.5,105.0,-3.2,112.4,4.2,,J. Rodgers
MIN,1990-91,29,53,.354,5th of 7,-3.75,92.3,-5.5,106.7,-1.2,110.9,3.0,,B. Musselman
MIN,1989-90,22,60,.268,6th of 7,-3.60,91.1,-7.2,103.6,-4.5,108.2,0.1,,B. Musselman
NJN,2024-25,0,0,,,,,,,,,,,J. Fernández
NJN,2023-24,32,50,.390,4th of 5,-3.02,96.9,-1.6,113.2,-2.1,116.1,0.8,,J. Vaughn
NJN,2022-23,45,37,.549,4th of 5,1.03,98.3,-0.8,115.0,0.2,114.1,-0.7,Lost E. Conf. 1st Rnd.,S. Nash
NJN,2021-22,44,38,.537,4th of 5,0.82,99.0,0.8,113.6,1.6,112.8,0.8,Lost E. Conf. 1st Rnd.,S. Nash
NJN,2020-21,48,24,.667,2nd of 5,4.24,99.5,0.3,118.3,6.0,113.8,1.5,Lost E. Conf. Semis,S. Nash
NJN,2019-20,35,37,.486,4th of 5,-1.01,101.4,1.1,108.9,-1.7,109.5,-1.1,Lost E. Conf. 1st Rnd.,K. Atkinson
NJN,2018-19,42,40,.512,4th of 5,-0.40,100.8,0.8,109.6,-0.8,109.7,-0.7,Lost E. Conf. 1st Rnd.,K. Atkinson
NJN,2017-18,28,54,.341,5th of 5,-3.67,98.9,1.6,106.9,-1.7,110.6,2.0,,K. Atkinson
NJN,2016-17,20,62,.244,5th of 5,-6.74,101.3,4.9,104.1,-4.7,110.7,1.9,,K. Atkinson
NJN,2015-16,21,61,.256,4th of 5,-7.12,95.2,-0.6,103.2,-3.2,110.9,4.5,,L. Hollins
NJN,2014-15,38,44,.463,3rd of 5,-3.13,92.7,-1.2,104.4,-1.2,107.4,1.8,Lost E. Conf. 1st Rnd.,L. Hollins
NJN,2013-14,44,38,.537,2nd of 5,-1.58,91.4,-2.5,106.7,0.0,107.7,1.0,Lost E. Conf. Semis,J. Kidd
NJN,2012-13,49,33,.598,2nd of 5,1.25,88.8,-3.2,108.2,2.3,106.2,0.3,Lost E. Conf. 1st Rnd.,A. Johnson
NJN,2011-12,22,44,.333,5th of 5,-6.37,90.1,-1.2,102.9,-1.7,109.6,5.0,,A. Johnson
NJN,2010-11,24,58,.293,4th of 5,-6.28,89.9,-2.2,103.1,-4.2,109.9,2.6,,A. Johnson
NJN,2009-10,12,70,.146,5th of 5,-8.93,91.4,-1.3,100.6,-7.0,110.5,2.9,,L. Frank
NJN,2008-09,34,48,.415,3rd of 5,-2.31,89.9,-1.8,108.3,0.0,111.0,2.7,,L. Frank
NJN,2007-08,34,48,.415,4th of 5,-5.15,91.5,-0.9,104.0,-3.5,109.4,1.9,,L. Frank
NJN,2006-07,41,41,.500,2nd of 5,-1.00,91.4,-0.5,105.7,-0.8,106.6,0.1,Lost E. Conf. Semis,L. Frank
NJN,2005-06,49,33,.598,1st of 5,1.11,89.8,-0.7,103.9,-2.3,102.4,-3.8,Lost E. Conf. Semis,L. Frank
NJN,2004-05,42,40,.512,3rd of 5,-1.82,89.1,-1.8,101.4,-4.7,103.1,-3.0,Lost E. Conf. 1st Rnd.,L. Frank
NJN,2003-04,47,35,.573,1st of 7,1.88,89.4,-0.7,100.8,-2.1,98.0,-4.9,Lost E. Conf. Semis,B. Scott
NJN,2002-03,49,33,.598,1st of 7,4.42,91.6,0.6,103.8,0.2,98.1,-5.5,Lost Finals,B. Scott
NJN,2001-02,52,30,.634,1st of 7,3.67,91.8,1.1,104.0,-0.5,99.5,-5.0,Lost Finals,B. Scott
NJN,2000-01,26,56,.317,6th of 7,-5.30,91.8,0.5,100.0,-3.0,105.5,2.5,,B. Scott
NJN,1999-00,31,51,.378,6th of 7,-1.18,92.5,-0.6,105.1,1.0,106.3,2.2,,D. Casey
NJN,1998-99,16,34,.320,7th of 7,-3.20,91.5,2.6,99.5,-2.7,103.6,1.4,,J. Calipari
NJN,1997-98,43,39,.524,3rd of 7,1.88,91.0,0.7,108.3,3.3,106.6,1.6,Lost E. Conf. 1st Rnd.,J. Calipari
NJN,1996-97,26,56,.317,5th of 7,-3.89,92.4,2.3,104.7,-2.0,109.7,3.0,,J. Calipari
NJN,1995-96,30,52,.366,6th of 7,-4.14,90.9,-0.9,101.9,-5.7,106.5,-1.1,,B. Beard
NJN,1994-95,30,52,.366,5th of 7,-3.28,92.3,-0.6,105.2,-3.1,108.6,0.3,,B. Beard
NJN,1993-94,45,37,.549,3rd of 7,2.11,95.5,0.4,107.2,0.9,104.9,-1.4,Lost E. Conf. 1st Rnd.,C. Daly
NJN,1992-93,43,39,.524,3rd of 7,1.20,96.0,-0.8,106.5,-1.5,105.2,-2.8,Lost E. Conf. 1st Rnd.,C. Daly
NJN,1991-92,40,42,.488,3rd of 7,-1.54,98.0,1.4,107.0,-1.2,108.7,0.5,Lost E. Conf. 1st Rnd.,B. Fitch
NJN,1990-91,26,56,.317,5th of 6,-4.53,99.3,1.5,102.9,-5.0,107.4,-0.5,,B. Fitch
NJN,1989-90,17,65,.207,6th of 6,-7.82,99.3,1.0,100.7,-7.4,108.6,0.5,,B. Fitch
NJN,1988-89,26,56,.317,5th of 6,-5.69,100.1,-0.5,103.0,-4.8,109.3,1.5,,W. Reed
NJN,1987-88,19,63,.232,5th of 5,-6.98,98.6,-1.0,101.4,-6.6,109.6,1.6,,D. Wohl
NJN,1986-87,24,58,.293,4th of 5,-4.42,101.8,1.0,105.6,-2.7,110.5,2.2,,D. Wohl
NJN,1985-86,39,43,.476,4th of 5,-1.39,103.3,1.2,105.0,-2.2,106.9,-0.3,Lost E. Conf. 1st Rnd.,D. Wohl
NJN,1984-85,42,40,.512,3rd of 5,0.64,101.0,-1.1,107.9,0.0,107.7,-0.2,Lost E. Conf. 1st Rnd.,S. Albeck
NJN,1983-84,45,37,.549,4th of 5,1.27,103.0,1.6,106.1,-1.5,105.0,-2.6,Lost E. Conf. Semis,S. Albeck
NJN,1982-83,49,33,.598,3rd of 5,2.77,104.0,0.9,101.6,-3.1,98.9,-5.8,Lost E. Conf. 1st Rnd.,L. Brown
NJN,1981-82,44,38,.537,3rd of 5,0.87,103.1,2.2,103.0,-3.9,102.3,-4.6,Lost E. Conf. 1st Rnd.,L. Brown
NJN,1980-81,24,58,.293,5th of 5,-5.15,105.2,3.4,101.0,-4.5,106.7,1.2,,K. Loughery
NJN,1979-80,34,48,.415,5th of 5,-0.98,106.1,3.0,101.5,-3.8,102.5,-2.8,,K. Loughery
NJN,1978-79,37,45,.451,3rd of 5,-4.00,109.5,3.7,98.0,-5.8,101.8,-2.0,Lost E. Conf. 1st Rnd.,K. Loughery
NJN,1977-78,24,58,.293,5th of 5,-5.61,110.9,4.2,95.0,-5.9,100.2,-0.7,,K. Loughery
NJN,1976-77,22,60,.268,5th of 5,-6.54,103.7,-2.8,92.2,-7.3,98.7,-0.8,,K. Loughery
NJN,1975-76,55,29,.655,2nd of 0,2.56,105.9,-1.0,104.4,0.3,101.7,-2.4,Won Finals,K. Loughery
NJN,1974-75,58,26,.690,2nd of 5,6.58,103.4,0.3,106.3,1.6,98.9,-5.8,Lost E. Div. Semis,K. Loughery
NJN,1973-74,55,29,.655,1st of 5,4.80,105.0,2.4,103.5,0.5,98.4,-4.6,Won Finals,K. Loughery
NJN,1972-73,30,54,.357,4th of 5,-5.80,104.5,-4.8,98.8,-3.0,105.0,3.2,Lost E. Div. Semis,L. Carnesecca
NJN,1971-72,44,40,.524,3rd of 6,0.21,108.8,-3.1,102.3,1.7,101.9,1.3,Lost Finals,L. Carnesecca
NJN,1970-71,40,44,.476,3rd of 6,-0.86,107.3,-3.8,103.0,-2.0,103.5,-1.5,Lost E. Div. Semis,L. Carnesecca
NJN,1969-70,39,45,.464,4th of 6,-1.02,107.2,-2.0,100.7,-2.0,101.5,-1.2,Lost E. Div. Semis,Y. Larese
NJN,1968-69,17,61,.218,5th of 5,-7.89,109.4,0.0,98.4,-5.6,106.3,2.3,,M. Zaslofsky
NJN,1967-68,36,42,.462,5th of 5,-1.13,108.2,1.2,102.2,0.9,103.7,2.4,,M. Zaslofsky
NOH,2024-25,0,0,,,,,,,,,,,W. Green
NOH,2023-24,49,33,.598,2nd of 5,4.46,97.9,-0.6,117.4,2.1,112.9,-2.4,Lost W. Conf. 1st Rnd.,W. Green
NOH,2022-23,42,40,.512,2nd of 5,1.63,99.1,0.0,114.4,-0.4,112.5,-2.3,,W. Green
NOH,2021-22,36,46,.439,3rd of 5,-0.84,97.2,-1.0,112.0,0.0,113.0,1.0,Lost W. Conf. 1st Rnd.,W. Green
NOH,2020-21,31,41,.431,4th of 5,-0.20,100.1,0.9,113.5,1.2,113.8,1.5,,S. Van Gundy
NOH,2019-20,30,42,.417,5th of 5,-0.55,103.7,3.4,110.7,0.1,111.9,1.3,,A. Gentry
NOH,2018-19,33,49,.402,4th of 5,-1.10,103.3,3.3,111.4,1.0,112.6,2.2,,A. Gentry
NOH,2017-18,48,34,.585,2nd of 5,1.48,100.5,3.2,109.6,1.0,108.3,-0.3,Lost W. Conf. Semis,A. Gentry
NOH,2016-17,34,48,.415,4th of 5,-1.69,98.0,1.6,105.2,-3.6,107.4,-1.4,,A. Gentry
NOH,2015-16,30,52,.366,5th of 5,-3.56,96.8,1.0,105.6,-0.8,109.5,3.1,,A. Gentry
NOH,2014-15,45,37,.549,5th of 5,1.13,91.4,-2.5,108.2,2.6,107.3,1.7,Lost W. Conf. 1st Rnd.,M. Williams
NOH,2013-14,34,48,.415,5th of 5,-1.98,92.2,-1.7,107.2,0.5,110.1,3.4,,M. Williams
